ID;EAN;Código Interno;Código IMendes;Status;Descrição;NCM;CEST;% IPI;CST IPI;CST Pis/Cofins Ent.;CST Pis/Cofins Sai.;Nat. Rec. Isenta Pis/Cofins;Lista;Tipo;% PIS;% COFINS;CFOP Compra;CFOP Venda;CST;CSOSN;Mod. BC.;% ICMS;% ICMS PDV;Simb. PDV;% Red. BC ICMS;% Red. BC ICMS ST;Mod. BC ST;% ICMS ST;IVA;Pauta ST;% FCP;Antecipado;% Desoneração;% Diferimento;Cód. ANP;Cód.Benefício;Data Alteração;Data Revisão;Data Último Consumo;Valor Venda
11376;7896188400847;7896188400847;;F;REFRIG PET CINI COLA LIMAO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11385;7896188403053;7896188403053;;F;REFRIG PET CINI FRAMBOESA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11370;7896188400137;7896188400137;;F;REFRIG PET CINI FRAMBOESA CACULINHA 290 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11389;7896188403589;7896188403589;;F;REFRIG PET CINI FRAMBOESA ZERO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11377;7896188400885;7896188400885;;F;REFRIG PET CINI GENGIBIRRA ZERO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11386;7896188403060;7896188403060;;F;REFRIG PET CINI GENGIBRE 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11387;7896188403077;7896188403077;;F;REFRIG PET CINI GUARANA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11372;7896188400731;7896188400731;;F;REFRIG PET CINI LARANJA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11384;7896188403022;7896188403022;;F;REFRIG PET CINI LARANJA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11373;7896188400755;7896188400755;;F;REFRIG PET CINI LARANJA CACULINHA 290 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11388;7896188403268;7896188403268;;F;REFRIG PET CINI LARANJA WIMI 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11371;7896188400151;7896188400151;;F;REFRIG PET CINI LARANJA WIMI CACULINHA 290 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11383;7896188403015;7896188403015;;F;REFRIG PET CINI LIMAO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11382;7896188402445;7896188402445;;F;REFRIG PET CINI LIMONADA SUIAA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11379;7896188400939;7896188400939;;F;REFRIG PET CINI WINI LARANJA ZERO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8521;7894900011753;7894900011753;;F;REFRIG PET COCA COLA 1,5 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8697;7894900704211;7894900704211;;F;REFRIG PET COCA COLA RET ZERO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8567;7894900093292;7894900093292;;F;REFRIG PET FANTA GUARANA 3 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8535;7894900031515;7894900031515;;F;REFRIG PET FANTA LARANJA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8547;7894900051513;7894900051513;;F;REFRIG PET FANTA UVA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8541;7894900034219;7894900034219;;F;REFRIG PET FANTA UVA RET 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8550;7894900054217;7894900054217;;F;REFRIG PET FANTA UVA RET 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10441;7896052606948;7896052606948;;F;REFRIG PET FYS COLA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10442;7896052606986;7896052606986;;F;REFRIG PET FYS COLA ZERO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10443;7896052607020;7896052607020;;F;REFRIG PET FYS GUARANA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10445;7896052607068;7896052607068;;F;REFRIG PET FYS GUARANA ZERO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10446;7896052607105;7896052607105;;F;REFRIG PET FYS LARANJA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10448;7896052607143;7896052607143;;F;REFRIG PET FYS LIMAO 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8055;7892840800000;7892840800000;;F;REFRIG PET PEPSI 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8058;7892840800246;7892840800246;;F;REFRIG PET PEPSI 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8060;7892840800567;7892840800567;;F;REFRIG PET PEPSI 200 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8101;7892840814113;7892840814113;;F;REFRIG PET PEPSI 2PT 1L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8593;7894900300390;7894900300390;;F;REFRIG PET SCHWEPPES AGUA TONICA 220 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8602;7894900360011;7894900360011;;F;REFRIG PET SCHWEPPES AGUA TONICA SCHWEPPES 220 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8597;7894900320015;7894900320015;;F;REFRIG PET SCHWEPPES CITRUS 220 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8583;7894900182002;7894900182002;;F;REFRIG PET SCHWEPPES GUARANA 220 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8579;7894900180503;7894900180503;;F;REFRIG PET SCHWEPPES REFRI  SCHWEPPES 220 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
7774;7891991010115;7891991010115;;F;REFRIG PET SODA LIMONADA 200 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
7818;7891991014984;7891991014984;;F;REFRIG PET SODA LIMONADA 200 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6435;7891149100378;7891149100378;;F;REFRIG PET SUKITA LARANJA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6517;7891149440801;7891149440801;;F;REFRIG PET SUKITA LARANJA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6455;7891149103409;7891149103409;;F;REFRIG PET SUKITA LARANJA 200 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6456;7891149103423;7891149103423;;F;REFRIG PET SUKITA LARANJA 200 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6495;7891149108282;7891149108282;;F;REFRIG PET SUKITA LARANJA 200 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6486;7891149107353;7891149107353;;F;REFRIG PET SUKITA TUTTI FRUTTI 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6446;7891149102808;7891149102808;;F;REFRIG PET SUKITA UVA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6447;7891149102815;7891149102815;;F;REFRIG PET SUKITA UVA 2 L;22021000;03.010.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8581;7894900180558;7894900180558;;F;REFRIG SCHWEPPES CITRUS GR 250 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8700;7894900910391;7894900910391;;F;REFRIGERANTE LATA KUAT 220 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
8068;7892840803056;7892840803056;;F;REFRIGERANTE PEPSI TWIST 237 ML;22021000;03.011.00;4;;73;06;918;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;140;0;2;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
5363;7891031112755;7891031112755;;F;RELISH DE PEPINO HEMMER 100 G;20011000;17.090.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
5364;7891031112762;7891031112762;;F;RELISH DE PEPINO HEMMER 350 G;07070000;;0;;73;06;116;;;0;0;1102;5102;040;;3;0;0;I;0;0;;0;0;0;0;N;0;0;;PR810128;10/11/2020;10/11/2020;10/11/2020;
11100;7896104735008;7896104735008;;F;REMOV CANARIO GERAL 750ML;27101919;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
10841;7896090704033;7896090704033;;F;REMOV CANARIO QUEROSENE FILTRADO 1 LT;27101919;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13767;7897938900020;7897938900020;;F;REMOV PERFECTO 1 LT;27101919;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13768;7897938900068;7897938900068;;F;REMOV PERFECTO 2L;34022000;11.007.00;5;;50;01;;;;1,65;7,6;1403;5405;060;;3;18;0;F;0;0;4;18;28,85;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
5494;7891035207044;7891035207044;;F;REMOV POLIFLOR 490 ML;27101919;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
2591;78989177;78989177;;F;REMOV SEMORIM FERRUGEM 50 ML;29171110;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15707;7898917072974;7898917072974;;F;REMOV SEMORIM MANCHA 100 ML;34022000;11.001.00;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
9541;7896013405016;7896013405016;;F;REMOV ZAP CLEAN NATURAL 900 ML;27101919;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
8485;7894650079027;7894650079027;;F;REPELENTE OFF FAMILY 100 ML;38089199;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
8488;7894650079423;7894650079423;;F;REPELENTE OFF FAMILY 100 ML;38089199;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
8457;7894650005712;7894650005712;;F;REPELENTE OFF KIDS 117 ML;38089199;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
5075;7891022856255;7891022856255;;F;REPELENTE OUT SPRAY KIDS 100 ML;38089199;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
5611;7891035621109;7891035621109;;F;REPELENTE REPELEX GEL 100 ML;38089199;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
5612;7891035622205;7891035622205;;F;REPELENTE REPELEX GEL 100 ML;38089199;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12804;7896557218127;7896557218127;;F;REQ  CLARA MILK 400G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11803;7896275960292;7896275960292;;F;REQ  FRIMESA CHEDDAR 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
17476;27896275973067;27896275973067;;F;REQ  FRIMESA CHEDDAR 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
4286;7891000084663;7891000084663;;F;REQ  NESTLE  LIGHT 220G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6077;7891097090011;7891097090011;;F;REQ BATAVO LIGHT 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6076;7891097090004;7891097090004;;F;REQ BATAVO TRAD 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12916;7896691100210;7896691100210;;F;REQ CAROLINA CREMOSO 180G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12290;7896353300187;7896353300187;;F;REQ CATUPIRY 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12294;7896353301184;7896353301184;;F;REQ CATUPIRY 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12289;7896353300033;7896353300033;;F;REQ CATUPIRY 250G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12291;7896353300194;7896353300194;;F;REQ CATUPIRY LIGHT 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12295;7896353301191;7896353301191;;F;REQ CATUPIRY LIGHT 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12981;7896728905030;7896728905030;;F;REQ CHEDDAR CORONATA 240G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12802;7896557200603;7896557200603;;F;REQ CHEDDAR TOP MILK 250 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12807;7896557222766;7896557222766;;F;REQ CLARA MILK 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12805;7896557218165;7896557218165;;F;REQ CLARA MILK CHEDDAR 400G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
12983;7896728991071;7896728991071;;F;REQ CORONATA SACHE 400G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
2283;78902091;78902091;;F;REQ CRIOLO LATCO 250GR;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
2282;78902077;78902077;;F;REQ CRIOLO LIGHT 250G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10738;7896077622220;7896077622220;;F;REQ CRIOULO BISNAGA 400 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10737;7896077610104;7896077610104;;F;REQ CRIOULO CHEDDAR 400 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10736;7896077601485;7896077601485;;F;REQ CRIOULO ZERO LAC 180 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
5316;7891025699880;7891025699880;;F;REQ DANONE  200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
7886;7891999014450;7891999014450;;F;REQ DANUBIO 220G TRAD;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
10653;7896068913405;7896068913405;;F;REQ DANUBIO 250G TRAD;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11804;7896275960308;7896275960308;;F;REQ FRIMESA 4QUEIJOS 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
17475;27896275973050;27896275973050;;F;REQ FRIMESA 4QUEIJOS 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11805;7896275960315;7896275960315;;F;REQ FRIMESA ERVAS FINAS 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
17474;27896275973043;27896275973043;;F;REQ FRIMESA ERVAS FINAS 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11800;7896275960209;7896275960209;;F;REQ FRIMESA LIGHT 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
17462;27896275971933;27896275971933;;F;REQ FRIMESA LIGHT 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11799;7896275960193;7896275960193;;F;REQ FRIMESA TRAD 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
17173;17896275971929;17896275971929;;F;REQ FRIMESA TRAD 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
4285;7891000084649;7891000084649;;F;REQ NESTLE 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
15892;7898937868168;7898937868168;;F;REQ NESTLE REQUEISOY 180 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
16142;7898955617397;7898955617397;;F;REQ POCOS DE CALDAS TRAD 200 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
6416;7891143017139;7891143017139;;F;REQ POLENGUINHO 150 G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
11320;7896183202095;7896183202095;;F;REQ QUATA1,8 KG;04061090;17.023.01;0;;73;06;111;;;0;0;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
14747;7898240320339;7898240320339;;F;REQ REAL  200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
14749;7898240320476;7898240320476;;F;REQ REAL LIGHT 200G;04061090;17.023.00;0;;73;06;111;;;0;0;1403;5405;060;;3;18;0;F;0;0;4;18;41,38;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
13057;7896825400346;7896825400346;;F;REQ REKEMINAS  1,8 KG;04061090;17.023.01;0;;73;06;111;;;0;0;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13058;7896825400872;7896825400872;;F;REQ REKEMINAS  1,8 KG;04061090;17.023.01;0;;73;06;111;;;0;0;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
